StockCode,Unit_Price,Price_Flag,Num_of_Pr,Ever_Marked
22863,5.79,MD,5,Marked
22863,2.95,MD,5,Marked
22863,2.55,MD,5,Marked
22863,0,MD,5,Marked
22865,5.06,Reg_Price,9,Marked
22865,4.96,MD,9,Marked
22865,4.95,MD,9,Marked
22865,4.21,MD,9,Marked
22865,4.13,MD,9,Marked
22865,2.1,MD,9,Marked
22865,1.85,MD,9,Marked
22865,1.79,MD,9,Marked
22865,0,MD,9,Marked
22866,4.95,Reg_Price,7,Marked
22866,4.21,MD,7,Marked
22866,4.13,MD,7,Marked
22866,2.1,MD,7,Marked
22866,1.85,MD,7,Marked
22866,1.79,MD,7,Marked
22866,0,MD,7,Marked
22867,5.06,Reg_Price,8,Marked
22867,4.96,MD,8,Marked
22867,4.95,MD,8,Marked
22867,4.21,MD,8,Marked
22867,4.13,MD,8,Marked
22867,2.1,MD,8,Marked
22867,1.85,MD,8,Marked
22867,0,MD,8,Marked
22868,4.13,Reg_Price,2,Marked
22868,1.95,MD,2,Marked
22869,4.21,Reg_Price,3,Marked
22869,4.13,MD,3,Marked
22869,1.95,MD,3,Marked
22870,4.21,Reg_Price,3,Marked
22870,4.13,MD,3,Marked
22870,1.95,MD,3,Marked
22871,4.13,Reg_Price,2,Marked
22871,1.95,MD,2,Marked
22872,4.13,Reg_Price,2,Marked
22872,1.95,MD,2,Marked
22873,4.21,Reg_Price,3,Marked
22873,4.13,MD,3,Marked
22873,1.95,MD,3,Marked
22874,4.21,Reg_Price,3,Marked
22874,4.13,MD,3,Marked
22874,1.95,MD,3,Marked
22875,4.21,Reg_Price,3,Marked
22875,4.13,MD,3,Marked
22875,1.95,MD,3,Marked
22876,4.21,Reg_Price,3,Marked
22876,4.13,MD,3,Marked
22876,1.95,MD,3,Marked
22877,4.13,Reg_Price,2,Marked
22877,1.95,MD,2,Marked
22878,4.13,Reg_Price,2,Marked
22878,2.1,MD,2,Marked
22879,4.21,Reg_Price,5,Marked
22879,4.13,MD,5,Marked
22879,2.17,MD,5,Marked
22879,1.95,MD,5,Marked
22879,0.42,MD,5,Marked
22880,4.21,Reg_Price,5,Marked
22880,4.13,MD,5,Marked
22880,2.17,MD,5,Marked
22880,1.95,MD,5,Marked
22880,0.42,MD,5,Marked
22881,4.21,Reg_Price,5,Marked
22881,4.13,MD,5,Marked
22881,2.17,MD,5,Marked
22881,1.95,MD,5,Marked
22881,0.42,MD,5,Marked
22882,4.21,Reg_Price,5,Marked
22882,4.13,MD,5,Marked
22882,2.17,MD,5,Marked
22882,1.95,MD,5,Marked
22882,0.42,MD,5,Marked
22883,4.21,Reg_Price,5,Marked
22883,4.13,MD,5,Marked
22883,2.17,MD,5,Marked
22883,1.95,MD,5,Marked
22883,0.42,MD,5,Marked
22884,4.21,Reg_Price,5,Marked
22884,4.13,MD,5,Marked
22884,2.17,MD,5,Marked
22884,1.95,MD,5,Marked
22884,0.42,MD,5,Marked
22885,4.21,Reg_Price,5,Marked
22885,4.13,MD,5,Marked
22885,2.17,MD,5,Marked
22885,1.95,MD,5,Marked
22885,0.42,MD,5,Marked
22886,4.13,Reg_Price,4,Marked
22886,2.17,MD,4,Marked
22886,1.95,MD,4,Marked
22886,0.42,MD,4,Marked
22887,4.21,Reg_Price,5,Marked
22887,4.13,MD,5,Marked
22887,2.17,MD,5,Marked
22887,1.95,MD,5,Marked
22887,0.42,MD,5,Marked
22888,4.13,Reg_Price,4,Marked
22888,2.17,MD,4,Marked
22888,1.95,MD,4,Marked
22888,0.42,MD,4,Marked
22889,4.21,Reg_Price,5,Marked
22889,4.13,MD,5,Marked
22889,2.17,MD,5,Marked
22889,2.1,MD,5,Marked
22889,0.75,MD,5,Marked
22890,20.38,Reg_Price,4,Marked
22890,19.96,MD,4,Marked
22890,9.95,MD,4,Marked
22890,8.5,MD,4,Marked
22891,8.47,Reg_Price,5,Marked
22891,8.29,MD,5,Marked
22891,4.25,MD,5,Marked
22891,4.13,MD,5,Marked
22891,3.75,MD,5,Marked
22892,1.25,Reg_Price,4,Marked
22892,1.06,MD,4,Marked
22892,1,MD,4,Marked
22892,0,MD,4,Marked
22893,0.85,Reg_Price,5,Marked
22893,0.83,MD,5,Marked
22893,0.42,MD,5,Marked
22893,0.36,MD,5,Marked
22893,0,MD,5,Marked
22894,20.79,Reg_Price,5,Marked
22894,9.95,MD,5,Marked
22894,8.5,MD,5,Marked
22894,8.29,MD,5,Marked
22894,8.15,MD,5,Marked
22895,7.95,Reg_Price,8,Marked
22895,6.63,MD,8,Marked
22895,5.91,MD,8,Marked
22895,5.79,MD,8,Marked
22895,3.25,MD,8,Marked
22895,2.95,MD,8,Marked
22895,2.75,MD,8,Marked
22895,2.55,MD,8,Marked
22896,5.79,Reg_Price,5,Marked
22896,5.06,MD,5,Marked
22896,4.96,MD,5,Marked
22896,2.55,MD,5,Marked
22896,2.1,MD,5,Marked
22897,7.5,Reg_Price,8,Marked
22897,3.95,MD,8,Marked
22897,3.75,MD,8,Marked
22897,3.29,MD,8,Marked
22897,2.98,MD,8,Marked
22897,2.92,MD,8,Marked
22897,1.45,MD,8,Marked
22897,1.25,MD,8,Marked
22898,4.96,Reg_Price,6,Marked
22898,4.21,MD,6,Marked
22898,4.13,MD,6,Marked
22898,2.17,MD,6,Marked
22898,1.95,MD,6,Marked
22898,1.65,MD,6,Marked
22899,4.95,Reg_Price,6,Marked
22899,4.21,MD,6,Marked
22899,4.13,MD,6,Marked
22899,2.1,MD,6,Marked
22899,1.85,MD,6,Marked
22899,0,MD,6,Marked
22900,7.95,Reg_Price,11,Marked
22900,6.63,MD,11,Marked
22900,5.91,MD,11,Marked
22900,5.79,MD,11,Marked
22900,4.21,MD,11,Marked
22900,4.13,MD,11,Marked
22900,3.25,MD,11,Marked
22900,2.95,MD,11,Marked
22900,2.75,MD,11,Marked
22900,2.55,MD,11,Marked
22900,2.32,MD,11,Marked
22902,4.21,Reg_Price,4,Marked
22902,4.13,MD,4,Marked
22902,2.1,MD,4,Marked
22902,1.69,MD,4,Marked
22903,5.91,Reg_Price,5,Marked
22903,5.79,MD,5,Marked
22903,2.95,MD,5,Marked
22903,2.46,MD,5,Marked
22903,1.25,MD,5,Marked
22904,5.91,Reg_Price,4,Marked
22904,5.79,MD,4,Marked
22904,2.95,MD,4,Marked
22904,2.55,MD,4,Marked
22905,5.91,Reg_Price,6,Marked
22905,5.79,MD,6,Marked
22905,2.95,MD,6,Marked
22905,2.55,MD,6,Marked
22905,2.46,MD,6,Marked
22905,1.25,MD,6,Marked
22906,3.36,Reg_Price,4,Marked
22906,3.29,MD,4,Marked
22906,1.65,MD,4,Marked
22906,1.45,MD,4,Marked
22907,1.95,Reg_Price,6,Marked
22907,1.66,MD,6,Marked
22907,1.63,MD,6,Marked
22907,0.85,MD,6,Marked
22907,0.72,MD,6,Marked
22907,0.64,MD,6,Marked
22908,1.95,Reg_Price,6,Marked
22908,1.66,MD,6,Marked
22908,1.63,MD,6,Marked
22908,0.85,MD,6,Marked
22908,0.72,MD,6,Marked
22908,0.64,MD,6,Marked
22909,1.95,Reg_Price,7,Marked
22909,1.66,MD,7,Marked
22909,1.63,MD,7,Marked
22909,0.85,MD,7,Marked
22909,0.72,MD,7,Marked
22909,0.68,MD,7,Marked
22909,0.64,MD,7,Marked
22910,6.95,Reg_Price,9,Marked
22910,6.77,MD,9,Marked
22910,6.63,MD,9,Marked
22910,5.91,MD,9,Marked
22910,5.79,MD,9,Marked
22910,3.36,MD,9,Marked
22910,2.95,MD,9,Marked
22910,2.55,MD,9,Marked
22910,2.5,MD,9,Marked
22911,5.91,Reg_Price,4,Marked
22911,5.79,MD,4,Marked
22911,2.95,MD,4,Marked
22911,2.55,MD,4,Marked
22912,11.02,Reg_Price,4,Marked
22912,10.79,MD,4,Marked
22912,4.95,MD,4,Marked
22912,3.37,MD,4,Marked
22913,11.02,Reg_Price,6,Marked
22913,10.79,MD,6,Marked
22913,9.96,MD,6,Marked
22913,4.95,MD,6,Marked
22913,4.25,MD,6,Marked
22913,3.37,MD,6,Marked
22914,11.02,Reg_Price,5,Marked
22914,10.79,MD,5,Marked
22914,4.95,MD,5,Marked
22914,4.25,MD,5,Marked
22914,3.37,MD,5,Marked
22915,5.06,Reg_Price,7,Marked
22915,4.96,MD,7,Marked
22915,0.83,MD,7,Marked
22915,0.42,MD,7,Marked
22915,0.36,MD,7,Marked
22915,0.19,MD,7,Marked
22915,0,MD,7,Marked
22916,1.95,Reg_Price,5,Marked
22916,1.66,MD,5,Marked
22916,1.63,MD,5,Marked
22916,0.65,MD,5,Marked
22916,0.55,MD,5,Marked
22917,1.95,Reg_Price,5,Marked
22917,1.66,MD,5,Marked
22917,1.63,MD,5,Marked
22917,0.65,MD,5,Marked
22917,0.55,MD,5,Marked
22918,1.95,Reg_Price,5,Marked
22918,1.66,MD,5,Marked
22918,1.63,MD,5,Marked
22918,0.65,MD,5,Marked
22918,0.55,MD,5,Marked
22919,1.95,Reg_Price,5,Marked
22919,1.66,MD,5,Marked
22919,1.63,MD,5,Marked
22919,0.65,MD,5,Marked
22919,0.55,MD,5,Marked
22920,1.95,Reg_Price,5,Marked
22920,1.66,MD,5,Marked
22920,1.63,MD,5,Marked
22920,0.65,MD,5,Marked
22920,0.55,MD,5,Marked
22921,1.95,Reg_Price,5,Marked
22921,1.66,MD,5,Marked
22921,1.63,MD,5,Marked
22921,0.65,MD,5,Marked
22921,0.55,MD,5,Marked
22922,11.02,Reg_Price,6,Marked
22922,10.79,MD,6,Marked
22922,1.8,MD,6,Marked
22922,0.85,MD,6,Marked
22922,0.72,MD,6,Marked
22922,0,MD,6,Marked
22923,11.02,Reg_Price,5,Marked
22923,1.8,MD,5,Marked
22923,0.85,MD,5,Marked
22923,0.72,MD,5,Marked
22923,0,MD,5,Marked
22924,11.02,Reg_Price,5,Marked
22924,1.8,MD,5,Marked
22924,0.85,MD,5,Marked
22924,0.72,MD,5,Marked
22924,0,MD,5,Marked
22925,12.46,Reg_Price,6,Marked
22925,11.87,MD,6,Marked
22925,11.63,MD,6,Marked
22925,5.95,MD,6,Marked
22925,4.95,MD,6,Marked
22925,0,MD,6,Marked
22926,14.95,Reg_Price,7,Marked
22926,12.46,MD,7,Marked
22926,11.87,MD,7,Marked
22926,11.63,MD,7,Marked
22926,5.95,MD,7,Marked
22926,4.95,MD,7,Marked
22926,0,MD,7,Marked
22927,14.95,Reg_Price,7,Marked
22927,12.46,MD,7,Marked
22927,11.87,MD,7,Marked
22927,11.63,MD,7,Marked
22927,5.95,MD,7,Marked
22927,4.95,MD,7,Marked
22927,0,MD,7,Marked
22928,12.46,Reg_Price,5,Marked
22928,11.87,MD,5,Marked
22928,11.63,MD,5,Marked
22928,5.95,MD,5,Marked
22928,4.95,MD,5,Marked
22929,65,Reg_Price,2,Marked
22929,57.95,MD,2,Marked
22930,5.95,Reg_Price,6,Marked
22930,5.06,MD,6,Marked
22930,4.96,MD,6,Marked
22930,2.6,MD,6,Marked
22930,2.55,MD,6,Marked
22930,2.1,MD,6,Marked
22931,5.06,Reg_Price,5,Marked
22931,4.96,MD,5,Marked
22931,2.55,MD,5,Marked
22931,2.54,MD,5,Marked
22931,2.1,MD,5,Marked
22932,5.06,Reg_Price,4,Marked
22932,4.96,MD,4,Marked
22932,2.55,MD,4,Marked
22932,2.1,MD,4,Marked
22933,6.95,Reg_Price,7,Marked
22933,5.91,MD,7,Marked
22933,5.79,MD,7,Marked
22933,3.29,MD,7,Marked
22933,2.95,MD,7,Marked
22933,2.55,MD,7,Marked
22933,2.1,MD,7,Marked
22934,6.95,Reg_Price,4,Marked
22934,5.79,MD,4,Marked
22934,2.95,MD,4,Marked
22934,2.55,MD,4,Marked
22935,6.63,Reg_Price,3,Marked
22935,3.25,MD,3,Marked
22935,2.75,MD,3,Marked
22936,6.63,Reg_Price,3,Marked
22936,3.25,MD,3,Marked
22936,2.75,MD,3,Marked
22937,5.95,Reg_Price,5,Marked
22937,5.06,MD,5,Marked
22937,4.96,MD,5,Marked
22937,2.55,MD,5,Marked
22937,2.1,MD,5,Marked
22938,4.13,Reg_Price,3,Marked
22938,1.95,MD,3,Marked
22938,1.65,MD,3,Marked
22939,11.02,Reg_Price,5,Marked
22939,10.79,MD,5,Marked
22939,4.96,MD,5,Marked
22939,4.95,MD,5,Marked
22939,4.25,MD,5,Marked
22940,8.47,Reg_Price,5,Marked
22940,8.29,MD,5,Marked
22940,4.25,MD,5,Marked
22940,3.75,MD,5,Marked
22940,0.5,MD,5,Marked
22941,16.98,Reg_Price,5,Marked
22941,16.63,MD,5,Marked
22941,8.5,MD,5,Marked
22941,7.65,MD,5,Marked
22941,6.5,MD,5,Marked
22942,16.98,Reg_Price,6,Marked
22942,16.63,MD,6,Marked
22942,8.5,MD,6,Marked
22942,8.47,MD,6,Marked
22942,7.65,MD,6,Marked
22942,2.95,MD,6,Marked
22943,11.02,Reg_Price,5,Marked
22943,10.79,MD,5,Marked
22943,4.95,MD,5,Marked
22943,4.25,MD,5,Marked
22943,0,MD,5,Marked
22944,16.13,Reg_Price,7,Marked
22944,15.79,MD,7,Marked
22944,7.5,MD,7,Marked
22944,1.25,MD,7,Marked
22944,0.97,MD,7,Marked
22944,0.39,MD,7,Marked
22944,0,MD,7,Marked
22945,11.02,Reg_Price,6,Marked
22945,10.79,MD,6,Marked
22945,1.8,MD,6,Marked
22945,0.85,MD,6,Marked
22945,0.72,MD,6,Marked
22945,0,MD,6,Marked
22946,34,Reg_Price,7,Marked
22946,33.29,MD,7,Marked
22946,16.95,MD,7,Marked
22946,16.63,MD,7,Marked
22946,12.75,MD,7,Marked
22946,8,MD,7,Marked
22946,0,MD,7,Marked
22947,34,Reg_Price,7,Marked
22947,33.17,MD,7,Marked
22947,16.95,MD,7,Marked
22947,16.63,MD,7,Marked
22947,12.75,MD,7,Marked
22947,7.95,MD,7,Marked
22947,0,MD,7,Marked
22948,6.77,Reg_Price,6,Marked
22948,6.63,MD,6,Marked
22948,1.66,MD,6,Marked
22948,0.85,MD,6,Marked
22948,0.72,MD,6,Marked
22948,0,MD,6,Marked
22949,2.98,Reg_Price,3,Marked
22949,2.92,MD,3,Marked
22949,1.45,MD,3,Marked
22950,2.92,Reg_Price,3,Marked
22950,1.45,MD,3,Marked
22950,1.25,MD,3,Marked
22951,1.5,Reg_Price,5,Marked
22951,1.28,MD,5,Marked
22951,1.25,MD,5,Marked
22951,0.55,MD,5,Marked
22951,0.42,MD,5,Marked
22952,2.13,Reg_Price,7,Marked
22952,2.08,MD,7,Marked
22952,1.5,MD,7,Marked
22952,1.28,MD,7,Marked
22952,1.25,MD,7,Marked
22952,0.55,MD,7,Marked
22952,0.42,MD,7,Marked
22953,2.51,Reg_Price,4,Marked
22953,2.46,MD,4,Marked
22953,1.25,MD,4,Marked
22953,0.83,MD,4,Marked
22954,2.51,Reg_Price,4,Marked
22954,2.46,MD,4,Marked
22954,1.25,MD,4,Marked
22954,0.83,MD,4,Marked
22955,4.21,Reg_Price,7,Marked
22955,4.13,MD,7,Marked
22955,2.46,MD,7,Marked
22955,2.1,MD,7,Marked
22955,1.85,MD,7,Marked
22955,0.79,MD,7,Marked
22955,0,MD,7,Marked
22956,4.95,Reg_Price,7,Marked
22956,4.21,MD,7,Marked
22956,4.13,MD,7,Marked
22956,2.46,MD,7,Marked
22956,2.1,MD,7,Marked
22956,1.85,MD,7,Marked
22956,0.79,MD,7,Marked
22957,5.79,Reg_Price,3,Marked
22957,2.95,MD,3,Marked
22957,2.55,MD,3,Marked
22959,0.42,Reg_Price,4,Marked
22959,0.36,MD,4,Marked
22959,0.34,MD,4,Marked
22959,0,MD,4,Marked
22960,9.95,Reg_Price,9,Marked
22960,8.47,MD,9,Marked
22960,8.29,MD,9,Marked
22960,4.6,MD,9,Marked
22960,4.25,MD,9,Marked
22960,3.75,MD,9,Marked
22960,2.96,MD,9,Marked
22960,2.95,MD,9,Marked
22960,0,MD,9,Marked
22961,3.95,Reg_Price,7,Marked
22961,3.36,MD,7,Marked
22961,3.29,MD,7,Marked
22961,3.14,MD,7,Marked
22961,1.45,MD,7,Marked
22961,1.38,MD,7,Marked
22961,1.25,MD,7,Marked
22962,1.66,Reg_Price,4,Marked
22962,1.63,MD,4,Marked
22962,0.85,MD,4,Marked
22962,0.72,MD,4,Marked
22963,1.66,Reg_Price,4,Marked
22963,1.63,MD,4,Marked
22963,0.85,MD,4,Marked
22963,0.72,MD,4,Marked
22964,4.95,Reg_Price,5,Marked
22964,4.21,MD,5,Marked
22964,4.13,MD,5,Marked
22964,2.1,MD,5,Marked
22964,1.85,MD,5,Marked
22965,4.95,Reg_Price,5,Marked
22965,4.21,MD,5,Marked
22965,4.13,MD,5,Marked
22965,2.1,MD,5,Marked
22965,1.85,MD,5,Marked
22966,2.95,Reg_Price,6,Marked
22966,2.51,MD,6,Marked
22966,2.46,MD,6,Marked
22966,1.25,MD,6,Marked
22966,1.06,MD,6,Marked
22966,0,MD,6,Marked
22967,5.79,Reg_Price,3,Marked
22967,2.95,MD,3,Marked
22967,2.55,MD,3,Marked
22968,20.38,Reg_Price,5,Marked
22968,19.96,MD,5,Marked
22968,9.95,MD,5,Marked
22968,8.5,MD,5,Marked
22968,0,MD,5,Marked
22969,3.95,Reg_Price,6,Marked
22969,3.36,MD,6,Marked
22969,3.29,MD,6,Marked
22969,1.7,MD,6,Marked
22969,1.45,MD,6,Marked
22969,1.25,MD,6,Marked
22970,5.95,Reg_Price,5,Marked
22970,5.06,MD,5,Marked
22970,4.96,MD,5,Marked
22970,2.55,MD,5,Marked
22970,2.1,MD,5,Marked
22971,5.06,Reg_Price,4,Marked
22971,4.96,MD,4,Marked
22971,2.55,MD,4,Marked
22971,2.1,MD,4,Marked
22972,3.95,Reg_Price,5,Marked
22972,3.36,MD,5,Marked
22972,3.29,MD,5,Marked
22972,1.65,MD,5,Marked
22972,1.45,MD,5,Marked
22973,3.36,Reg_Price,4,Marked
22973,3.29,MD,4,Marked
22973,1.65,MD,4,Marked
22973,1.45,MD,4,Marked
22974,3.95,Reg_Price,5,Marked
22974,3.36,MD,5,Marked
22974,3.29,MD,5,Marked
22974,1.65,MD,5,Marked
22974,1.45,MD,5,Marked
22975,2.95,Reg_Price,4,Marked
22975,2.51,MD,4,Marked
22975,2.46,MD,4,Marked
22975,1.25,MD,4,Marked
22976,2.51,Reg_Price,3,Marked
22976,2.46,MD,3,Marked
22976,1.25,MD,3,Marked
22977,2.95,Reg_Price,4,Marked
22977,2.51,MD,4,Marked
22977,2.46,MD,4,Marked
22977,1.25,MD,4,Marked
22978,7.46,Reg_Price,5,Marked
22978,4.18,MD,5,Marked
22978,4.02,MD,5,Marked
22978,3.75,MD,5,Marked
22978,3.39,MD,5,Marked
22979,3.95,Reg_Price,8,Marked
22979,3.29,MD,8,Marked
22979,2.92,MD,8,Marked
22979,1.93,MD,8,Marked
22979,1.7,MD,8,Marked
22979,1.65,MD,8,Marked
22979,1.45,MD,8,Marked
22979,1.25,MD,8,Marked
22980,3.95,Reg_Price,4,Marked
22980,3.29,MD,4,Marked
22980,1.65,MD,4,Marked
22980,1.45,MD,4,Marked
22981,2.92,Reg_Price,3,Marked
22981,1.45,MD,3,Marked
22981,1.25,MD,3,Marked
22982,2.46,Reg_Price,3,Marked
22982,1.25,MD,3,Marked
22982,1.06,MD,3,Marked
22983,0.85,Reg_Price,4,Marked
22983,0.83,MD,4,Marked
22983,0.42,MD,4,Marked
22983,0.36,MD,4,Marked
22984,0.85,Reg_Price,4,Marked
22984,0.83,MD,4,Marked
22984,0.42,MD,4,Marked
22984,0.36,MD,4,Marked
22985,0.42,Reg_Price,2,Marked
22985,0.34,MD,2,Marked
22986,0.42,Reg_Price,2,Marked
22986,0.36,MD,2,Marked
22987,0.42,Reg_Price,1,Always_Reg
22988,2.95,Reg_Price,6,Marked
22988,2.51,MD,6,Marked
22988,2.46,MD,6,Marked
22988,1.25,MD,6,Marked
22988,1.06,MD,6,Marked
22988,0,MD,6,Marked
22989,7.95,Reg_Price,8,Marked
22989,6.63,MD,8,Marked
22989,6.25,MD,8,Marked
22989,3.28,MD,8,Marked
22989,3.25,MD,8,Marked
22989,2.95,MD,8,Marked
22989,2.75,MD,8,Marked
22989,2.55,MD,8,Marked
22990,10.79,Reg_Price,4,Marked
22990,4.95,MD,4,Marked
22990,4.25,MD,4,Marked
22990,1.95,MD,4,Marked
22991,4.95,Reg_Price,5,Marked
22991,4.13,MD,5,Marked
22991,3.75,MD,5,Marked
22991,1.95,MD,5,Marked
22991,1.65,MD,5,Marked
22992,4.95,Reg_Price,5,Marked
22992,4.13,MD,5,Marked
22992,3.75,MD,5,Marked
22992,1.95,MD,5,Marked
22992,1.65,MD,5,Marked
22993,3.29,Reg_Price,8,Marked
22993,2.95,MD,8,Marked
22993,2.5,MD,8,Marked
22993,2.46,MD,8,Marked
22993,1.48,MD,8,Marked
22993,1.43,MD,8,Marked
22993,1.25,MD,8,Marked
22993,1.06,MD,8,Marked
22994,0.83,Reg_Price,3,Marked
22994,0.42,MD,3,Marked
22994,0.36,MD,3,Marked
22995,0.83,Reg_Price,3,Marked
22995,0.42,MD,3,Marked
22995,0.36,MD,3,Marked
22996,1,Reg_Price,4,Marked
22996,0.83,MD,4,Marked
22996,0.42,MD,4,Marked
22996,0.36,MD,4,Marked
22997,0.83,Reg_Price,3,Marked
22997,0.42,MD,3,Marked
22997,0.36,MD,3,Marked
22998,1,Reg_Price,5,Marked
22998,0.83,MD,5,Marked
22998,0.75,MD,5,Marked
22998,0.42,MD,5,Marked
22998,0.36,MD,5,Marked
22999,1,Reg_Price,4,Marked
22999,0.83,MD,4,Marked
22999,0.42,MD,4,Marked
22999,0.36,MD,4,Marked
23000,0.83,Reg_Price,3,Marked
23000,0.42,MD,3,Marked
23000,0.36,MD,3,Marked
23001,0,Reg_Price,1,Always_Reg
23002,0.83,Reg_Price,3,Marked
23002,0.42,MD,3,Marked
23002,0.36,MD,3,Marked
23003,0.42,Reg_Price,3,Marked
23003,0.36,MD,3,Marked
23003,0,MD,3,Marked
23004,0.83,Reg_Price,2,Marked
23004,0.42,MD,2,Marked
23005,1,Reg_Price,5,Marked
23005,0.83,MD,5,Marked
23005,0.42,MD,5,Marked
23005,0.36,MD,5,Marked
23005,0,MD,5,Marked
23006,0.83,Reg_Price,3,Marked
23006,0.42,MD,3,Marked
23006,0.36,MD,3,Marked
23007,24.96,Reg_Price,4,Marked
23007,16.95,MD,4,Marked
23007,14.95,MD,4,Marked
23007,10.79,MD,4,Marked
23008,24.96,Reg_Price,4,Marked
23008,16.95,MD,4,Marked
23008,14.95,MD,4,Marked
23008,10.79,MD,4,Marked
23009,29.95,Reg_Price,5,Marked
23009,24.96,MD,5,Marked
23009,16.95,MD,5,Marked
23009,14.95,MD,5,Marked
23009,10.79,MD,5,Marked
23010,24.96,Reg_Price,5,Marked
23010,16.95,MD,5,Marked
23010,14.95,MD,5,Marked
23010,12.46,MD,5,Marked
23010,10.79,MD,5,Marked
23012,8.29,Reg_Price,3,Marked
23012,3.95,MD,3,Marked
23012,3.45,MD,3,Marked
23013,8.29,Reg_Price,3,Marked
23013,3.95,MD,3,Marked
23013,3.45,MD,3,Marked
23014,8.29,Reg_Price,3,Marked
23014,3.95,MD,3,Marked
23014,3.45,MD,3,Marked
23015,16.63,Reg_Price,2,Marked
23015,8.25,MD,2,Marked
23016,15.79,Reg_Price,4,Marked
23016,7.85,MD,4,Marked
23016,7.18,MD,4,Marked
23016,6.65,MD,4,Marked
23017,24.96,Reg_Price,3,Marked
23017,12.5,MD,3,Marked
23017,11.15,MD,3,Marked
23018,24.96,Reg_Price,3,Marked
23018,12.5,MD,3,Marked
23018,11.15,MD,3,Marked
23019,8.25,Reg_Price,2,Marked
23019,7.45,MD,2,Marked
23020,24.96,Reg_Price,4,Marked
23020,12.5,MD,4,Marked
23020,11.15,MD,4,Marked
23020,0,MD,4,Marked
23021,8.29,Reg_Price,3,Marked
23021,4.15,MD,3,Marked
23021,3.75,MD,3,Marked
23022,2.08,Reg_Price,2,Marked
23022,1.79,MD,2,Marked
23023,3.29,Reg_Price,3,Marked
23023,1.65,MD,3,Marked
23023,1.45,MD,3,Marked
23024,5.79,Reg_Price,3,Marked
23024,2.89,MD,3,Marked
23024,2.49,MD,3,Marked
23025,4.13,Reg_Price,2,Marked
23025,2.08,MD,2,Marked
23026,4.13,Reg_Price,3,Marked
23026,2.08,MD,3,Marked
23026,1.79,MD,3,Marked
23027,4.13,Reg_Price,2,Marked
23027,2.08,MD,2,Marked
23028,4.13,Reg_Price,5,Marked
23028,3.29,MD,5,Marked
23028,1.65,MD,5,Marked
23028,1.45,MD,5,Marked
23028,0,MD,5,Marked
23029,3.29,Reg_Price,4,Marked
23029,1.65,MD,4,Marked
23029,1.45,MD,4,Marked
23029,0,MD,4,Marked
23031,3.29,Reg_Price,3,Marked
23031,1.65,MD,3,Marked
23031,1.45,MD,3,Marked
23032,3.29,Reg_Price,4,Marked
23032,1.65,MD,4,Marked
23032,1.45,MD,4,Marked
23032,0,MD,4,Marked
23033,3.29,Reg_Price,3,Marked
23033,1.45,MD,3,Marked
23033,1.25,MD,3,Marked
23034,3.29,Reg_Price,3,Marked
23034,1.45,MD,3,Marked
23034,1.25,MD,3,Marked
23035,3.29,Reg_Price,4,Marked
23035,1.45,MD,4,Marked
23035,1.25,MD,4,Marked
23035,0,MD,4,Marked
23036,2.46,Reg_Price,2,Marked
23036,1.25,MD,2,Marked
23037,3.29,Reg_Price,3,Marked
23037,1.65,MD,3,Marked
23037,1.45,MD,3,Marked
23038,1.63,Reg_Price,2,Marked
23038,0.83,MD,2,Marked
23039,4.13,Reg_Price,3,Marked
23039,1.95,MD,3,Marked
23039,1.65,MD,3,Marked
23040,11.63,Reg_Price,3,Marked
23040,5.75,MD,3,Marked
23040,4.95,MD,3,Marked
23041,8.29,Reg_Price,2,Marked
23041,4.15,MD,2,Marked
23042,13.29,Reg_Price,2,Marked
23042,6.65,MD,2,Marked
23043,12.46,Reg_Price,2,Marked
23043,6.25,MD,2,Marked
23044,8.29,Reg_Price,2,Marked
23044,4.15,MD,2,Marked
23045,8.29,Reg_Price,2,Marked
23045,4.15,MD,2,Marked
23046,13.29,Reg_Price,3,Marked
23046,6.65,MD,3,Marked
23046,5.75,MD,3,Marked
23047,5.75,Reg_Price,1,Always_Reg
23048,8.29,Reg_Price,3,Marked
23048,4.15,MD,3,Marked
23048,3.75,MD,3,Marked
23049,16.63,Reg_Price,3,Marked
23049,8.25,MD,3,Marked
23049,7.45,MD,3,Marked
23050,16.63,Reg_Price,3,Marked
23050,8.25,MD,3,Marked
23050,7.45,MD,3,Marked
23051,16.63,Reg_Price,3,Marked
23051,8.25,MD,3,Marked
23051,7.45,MD,3,Marked
23052,16.63,Reg_Price,3,Marked
23052,8.25,MD,3,Marked
23052,7.45,MD,3,Marked
23053,16.63,Reg_Price,3,Marked
23053,8.25,MD,3,Marked
23053,7.45,MD,3,Marked
23054,16.63,Reg_Price,3,Marked
23054,8.25,MD,3,Marked
23054,7.45,MD,3,Marked
23055,12.46,Reg_Price,6,Marked
23055,6.25,MD,6,Marked
23055,5.39,MD,6,Marked
23055,1.5,MD,6,Marked
23055,1,MD,6,Marked
23055,0,MD,6,Marked
23056,12.46,Reg_Price,6,Marked
23056,6.25,MD,6,Marked
23056,5.39,MD,6,Marked
23056,1.5,MD,6,Marked
23056,1,MD,6,Marked
23056,0,MD,6,Marked
23057,10.79,Reg_Price,6,Marked
23057,4.95,MD,6,Marked
23057,4.15,MD,6,Marked
23057,1.5,MD,6,Marked
23057,1,MD,6,Marked
23057,0,MD,6,Marked
23058,4.96,Reg_Price,4,Marked
